Word,Count,POS,Synonyms
tobit,5,noun,Tobit;Book of Tobit
toddy,5,noun,hot toddy
todea,5,noun,Todea;genus Todea
todus,5,noun,Todus;genus Todus
toffy,5,noun,brittle;toffee
tokay,5,noun,Tokay|Tokay
tokio,5,noun,Tokyo;Tokio;Yeddo;Yedo;Edo;Japanese capital;capital of Japan
tokyo,5,noun,Tokyo;Tokio;Yeddo;Yedo;Edo;Japanese capital;capital of Japan
tonga,5,noun,Tonga;Kingdom of Tonga;Friendly Islands|Tonga
tongs,5,noun,pair of tongs
tonne,5,noun,metric ton;MT;t
tonus,5,noun,tonicity;tone
toona,5,noun,Toona;genus Toona
topaz,5,noun,false topaz;common topaz|tan
topee,5,noun,pith hat;pith helmet;sun helmet;topi
toper,5,noun,drinker;imbiber;juicer
topic,5,noun,subject;theme|subject;issue;matter
toque,5,noun,pillbox;turban
torah,5,noun,Torah|Torah;Pentateuch;Laws|Torah
torch,5,noun,common mullein;great mullein;Aaron's rod;flannel mullein;woolly mullein;Verbascum thapsus|flashlight|blowtorch;blowlamp
torsk,5,noun,cusk;Brosme brosme
torso,5,noun,trunk;body
torus,5,noun,toroid|tore
toter,5,noun,carrier;bearer
touch,5,noun,touching|sense of touch;skin senses;touch modality;cutaneous senses|trace;ghost|signature|touching|hint;tinge;mite;pinch;jot;speck;soupcon|contact|spot|touch sensation;tactual sensation;tactile sensation;feeling
touch,5,verb,stir|refer;pertain;relate;concern;come to;bear on;touch on;have-to doe with|adjoin;meet;contact|affect;impact;bear upon;bear on;touch on|reach;extend to|equal;rival;match|disturb|allude;advert|partake|tint;tinct;tinge
toupe,5,noun,toupee
tours,5,noun,Tours|tour;circuit|go;spell;tour;turn|enlistment;hitch;term of enlistment;tour of duty;duty tour;tour
tours,5,verb,tour
tower,5,noun,column;pillar|tugboat;tug;towboat
tower,5,verb,loom;predominate;hulk
towny,5,noun,townie
toyon,5,noun,tollon;Christmasberry;Christmas berry;Heteromeles arbutifolia;Photinia arbutifolia
trace,5,noun,hint;suggestion|vestige;tincture;shadow|touch;ghost|tracing
trace,5,verb,follow|draw;line;describe;delineate|retrace|hound;hunt|decipher
track,5,noun,path;course|lead;trail|racetrack;racecourse;raceway|cut|caterpillar track;caterpillar tread|data track|rail;rails;runway|cart track;cartroad|running
track,5,verb,chase;chase after;trail;tail;tag;give chase;dog;go after|traverse;cover;cross;pass over;get over;get across;cut through;cut across
tract,5,noun,piece of land;piece of ground;parcel of land;parcel|pamphlet|nerve pathway;nerve tract;pathway
tracy,5,noun,Tracy;Spencer Tracy
trade,5,noun,craft|patronage|deal;business deal|craft|trade wind|barter;swap;swop
trade,5,verb,merchandise|trade in|swap;swop;switch|deal;sell
trail,5,noun,lead;track
trail,5,verb,drag;get behind;hang back;drop behind;drop back|chase;chase after;tail;tag;give chase;dog;go after;track|shack|train
train,5,noun,railroad train|string|caravan;wagon train|gearing;gear;geartrain;power train
train,5,verb,develop;prepare;educate|prepare|discipline;check;condition|prepare;groom|educate;school;cultivate;civilize;civilise|aim;take;take aim;direct|coach|rail|trail
tramp,5,noun,hobo;bum|swinger|hiker;tramper|tramp steamer|hike;hiking
tramp,5,verb,slog;footslog;plod;trudge;pad|roll;wander;swan;stray;roam;cast;ramble;rove;range;drift;vagabond
trapa,5,noun,Trapa;genus Trapa
trash,5,noun,rubbish;scrap|scum|folderol;rubbish;tripe;trumpery;wish-wash;applesauce;codswallop|methamphetamine;methamphetamine hydrochloride;Methedrine;meth;deoxyephedrine;chalk;chicken feed;crank;glass;ice;shabu
trash,5,verb,junk;scrap|pan;tear apart
trave,5,noun,traverse;crossbeam;crosspiece
trawl,5,noun,trawl line;spiller;setline;trotline|dragnet;trawl net
tread,5,noun,pace;stride
tread,5,verb,step|trample
treat,5,noun,dainty;delicacy;goody;kickshaw
treat,5,verb,handle;do by|process|care for|cover;handle;plow;deal;address|regale
trema,5,noun,Trema;genus Trema
trend,5,noun,tendency|course|drift;movement|vogue;style
trend,5,verb,swerve;sheer;curve;veer;slue;slew;cut
trent,5,noun,Trent;River Trent;Trent River|Trento;Trent
tress,5,noun,braid;plait;twist
triad,5,noun,three;3;III;trio;threesome;tierce;leash;troika;trine;trinity;ternary;ternion;triplet;tercet;terzetto;trey;deuce-ace|trio;triplet;triple|trio;threesome;trinity|common chord
trial,5,noun,test;run|trial run;test;tryout|test|tribulation;visitation
tribe,5,noun,folk|federation of tribes|kin;kin group;kinship group;kindred;clan
trice,5,noun,blink of an eye;flash;heartbeat;instant;jiffy;split second;twinkling;wink;New York minute
trice,5,verb,trice up|trice up
trick,5,noun,fast one|antic;joke;prank;caper;put-on|magic trick;conjuring trick;magic;legerdemain;conjuration;thaumaturgy;illusion;deception|whoremaster;whoremonger;john
trick,5,verb,flim-flam;play a joke on;play tricks;fob;fox;pull a fast one on;play a trick on
trier,5,noun,attempter;essayer
triga,5,noun,Triga;genus Triga
trike,5,noun,tricycle;velocipede
trill,5,noun,shake
trill,5,verb,warble;quaver
trine,5,noun,three;3;III;trio;threesome;tierce;leash;troika;triad;trinity;ternary;ternion;triplet;tercet;terzetto;trey;deuce-ace
tripe,5,noun,folderol;rubbish;trumpery;trash;wish-wash;applesauce;codswallop
troll,5,noun,round|trolling
troop,5,noun,scout troop;scout group|flock
troop,5,verb,parade;promenade
trope,5,noun,figure of speech;figure;image
troth,5,noun,betrothal;engagement|plight
trove,5,noun,treasure trove
truce,5,noun,armistice;cease-fire
truck,5,noun,motortruck|hand truck
trump,5,noun,trump card|cornet;horn;trumpet
trump,5,verb,outdo;outflank;best;scoop|ruff|trump out
trunk,5,noun,tree trunk;bole|torso;body|luggage compartment;automobile trunk|proboscis
truss,5,noun,corbel
truss,5,verb,tie down;tie up;bind
trust,5,noun,reliance|trustingness;trustfulness|corporate trust;combine;cartel|faith|confidence
trust,5,verb,swear;rely;bank|believe|hope;desire|entrust;intrust;confide;commit
truth,5,noun,the true;verity;trueness|true statement|accuracy|Truth;Sojourner Truth
tryst,5,noun,rendezvous|assignation
tsine,5,noun,banteng;banting;Bos banteng
tsuga,5,noun,Tsuga;genus Tsuga
tuber,5,noun,Tuber;genus Tuber
tully,5,noun,Cicero;Marcus Tullius Cicero;Tully
tulsa,5,noun,Tulsa
tummy,5,noun,pot;potbelly;bay window;corporation|stomach;tum;breadbasket
tumor,5,noun,tumour;neoplasm
tuner,5,noun,piano tuner|radio receiver;receiving set;radio set;radio;wireless
tunga,5,noun,Tunga;genus Tunga
tunic,5,noun,tunica;adventitia
tunis,5,noun,Tunis;capital of Tunisia
tunny,5,noun,tuna;tuna fish|tuna
tupek,5,noun,tupik;sealskin tent
tupik,5,noun,tupek;sealskin tent
turin,5,noun,Turin;Torino
turki,5,noun,Turki|Turki;Turkic;Turko-Tatar;Turkic language
turps,5,noun,turpentine;oil of turpentine;spirit of turpentine|transurethral resection of the prostate;TURP
tutor,5,noun,coach;private instructor
tutsi,5,noun,Tutsi;Watutsi;Watusi
twain,5,noun,couple;pair;twosome;brace;span;yoke;couplet;distich;duo;duet;dyad;duad
twang,5,noun,nasal twang
tweak,5,noun,pinch
tweak,5,verb,pluck;pull off;pick off|fine-tune
tweed,5,noun,flannel;gabardine;white
tweet,5,verb,twirp|pinch;squeeze;twinge;nip;twitch
twerp,5,noun,twirp;twit
twill,5,noun,twill weave
twine,5,noun,string
twine,5,verb,intertwine;entwine;enlace;interlace;lace|wind;wrap;roll|twist;distort
twins,5,noun,Gemini;Gemini the Twins;Twins|twin|Gemini;Twin|Twin;Twin Falls|counterpart;similitude;twin
twins,5,verb,twin;duplicate;parallel|match;mate;couple;pair;twin|twin|twin
twirl,5,noun,kink;twist|spin;twist;twisting;whirl
twirl,5,verb,swirl;twiddle;whirl|whirl;birl;spin
twirp,5,noun,twerp;twit
twirp,5,verb,tweet
twist,5,noun,turn;turn of events|construction|device;gimmick|spin;twirl;twisting;whirl|wrench;pull|kink;twirl|bend;crook;turn|eddy|wrench|braid;plait;tress|wind;winding|turn
twist,5,verb,writhe;wrestle;wriggle;worm;squirm|flex;bend;deform;turn|twine;distort|wind;curve|wrench|twist around;pervert;convolute;sophisticate|sprain;wrench;turn;wrick;rick
tyche,5,noun,Tyche
tying,5,noun,ligature
tying,5,verb,tie;bind|tie;draw|tie|connect;link;tie;link up|tie|bind;tie;attach;bond|marry;wed;tie;splice|tie|tie
tyler,5,noun,Tyler;John Tyler;President Tyler|Tyler
typha,5,noun,Typha;genus Typha
tyrol,5,noun,Tyrol;Tirol
tyson,5,noun,Tyson;Mike Tyson;Michael Gerald Tyson
tzara,5,noun,Tzara;Tristan Tzara;Samuel Rosenstock
ubykh,5,noun,Ubykh
udder,5,noun,bag
ugric,5,noun,Ugric;Ugrian
uigur,5,noun,Uighur;Uigur;Uygur|Uighur;Uigur;Uygur|Uighur;Uigur;Uygur
ulama,5,noun,ulema
ulcer,5,noun,ulceration
ulema,5,noun,ulama
ulmus,5,noun,Ulmus;genus Ulmus
ummah,5,noun,Ummah;Umma;Muslim Ummah;Islamic Ummah;Islam Nation
uniat,5,noun,Uniat;Uniate;Uniate Christian
unity,5,noun,integrity;wholeness|one;1;I;ace;single|oneness
upupa,5,noun,Upupa;genus Upupa
urals,5,noun,Urals;Ural Mountains
uriah,5,noun,Uriah
urial,5,noun,Ovis vignei
urine,5,noun,piss;pee;piddle;weewee;water
urmia,5,noun,Lake Urmia;Urmia;Daryacheh-ye Orumiyeh|Urmia;Orumiyeh
ursus,5,noun,Ursus;genus Ursus
usage,5,noun,use;utilization;utilisation;employment;exercise|custom;usance
usbeg,5,noun,Uzbek;Uzbeg;Uzbak;Usbek;Usbeg|Uzbek;Uzbeg;Uzbak;Usbek;Usbeg
usbek,5,noun,Uzbek;Uzbeg;Uzbak;Usbek;Usbeg|Uzbek;Uzbeg;Uzbak;Usbek;Usbeg
ushas,5,noun,Ushas
usher,5,noun,Ussher;James Ussher;Usher;James Usher|doorkeeper|guide
usher,5,verb,show
using,5,noun,exploitation;victimization;victimisation
using,5,verb,use;utilize;utilise;apply;employ|use;habituate|use;expend|use|practice;apply;use|use
uskub,5,noun,Skopje;Skoplje;Uskub
usnea,5,noun,Usnea;genus Usnea
usuli,5,noun,Usuli
usury,5,noun,vigorish
utica,5,noun,Utica|Utica
uygur,5,noun,Uighur;Uigur;Uygur|Uighur;Uigur;Uygur|Uighur;Uigur;Uygur
uzbak,5,noun,Uzbek;Uzbeg;Uzbak;Usbek;Usbeg|Uzbek;Uzbeg;Uzbak;Usbek;Usbeg
uzbeg,5,noun,Uzbek;Uzbeg;Uzbak;Usbek;Usbeg|Uzbek;Uzbeg;Uzbak;Usbek;Usbeg
uzbek,5,noun,Uzbek;Uzbeg;Uzbak;Usbek;Usbeg|Uzbekistan;Republic of Uzbekistan;Uzbek|Uzbek;Uzbeg;Uzbak;Usbek;Usbeg
v-day,5,noun,V-day;Victory Day
vaduz,5,noun,Vaduz;capital of Liechtenstein
vagus,5,noun,vagus nerve;nervus vagus;pneumogastric;pneumogastric nerve;tenth cranial nerve;wandering nerve
vajra,5,noun,Vajra
valet,5,noun,valet de chambre;gentleman;gentleman's gentleman;man
valmy,5,noun,Valmy;battle of Valmy
valor,5,noun,heroism;gallantry;valour;valorousness;valiance;valiancy
valse,5,noun,waltz
value,5,noun,economic value|time value;note value
value,5,verb,prize;treasure;appreciate|respect;esteem;prize;prise|measure;evaluate;valuate;assess;appraise|rate
vanir,5,noun,Vanir
vapor,5,noun,vapour|vaporization;vaporisation;vapour;evaporation
varan,5,noun,monitor;monitor lizard
varna,5,noun,Varna
varro,5,noun,Varro;Marcus Terentius Varro
vault,5,noun,burial vault|bank vault|hurdle
vault,5,verb,overleap
vaunt,5,verb,boast;tout;swash;shoot a line;brag;gas;blow;bluster;gasconade
veery,5,noun,Wilson's thrush;Hylocichla fuscescens
veldt,5,noun,veld
velum,5,noun,veil|soft palate
venom,5,noun,malice;maliciousness;spite;spitefulness
venue,5,noun,locale;locus
venus,5,noun,Venus|Venus;Urania|Venus;genus Venus
vepse,5,noun,Veps;Vepse;Vepsian|Veps;Vepse;Vepsian
verdi,5,noun,Verdi;Giuseppe Verdi;Guiseppe Fortunino Francesco Verdi
verge,5,noun,brink;threshold|brink|scepter;sceptre;wand
verne,5,noun,Verne;Jules Verne
verpa,5,noun,Verpa;bell morel
verse,5,noun,poetry;poesy|rhyme|verse line
verse,5,verb,versify;poetize;poetise
verso,5,noun,reverse
vertu,5,noun,virtu;connoisseurship|virtu
verve,5,noun,vitality
vesey,5,noun,Vesey;Denmark Vesey
vespa,5,noun,Vespa;genus Vespa
vesta,5,noun,Vesta|Vesta
vexer,5,noun,tease;teaser;annoyer
vibes,5,noun,vibraphone;vibraharp|vibration;vibe
vichy,5,noun,Vichy
vicia,5,noun,Vicia;genus Vicia
vidal,5,noun,Vidal;Gore Vidal;Eugene Luther Vidal
vidar,5,noun,Vitharr;Vithar;Vidar
video,5,noun,picture|video recording|television;telecasting;TV
vidua,5,noun,Vidua;genus Vidua
vigil,5,noun,watch|watch
vigna,5,noun,Vigna;genus Vigna
vigor,5,noun,energy;vigour;zip|vigour;dynamism;heartiness|energy;muscularity;vigour;vim
villa,5,noun,Villa;Pancho Villa;Francisco Villa;Doroteo Arango
vilna,5,noun,Vilnius;Vilna;Vilno;Wilno;capital of Lithuania
vilno,5,noun,Vilnius;Vilna;Vilno;Wilno;capital of Lithuania
vinca,5,noun,Vinca;genus Vinca
vinyl,5,noun,vinyl group;vinyl radical
viola,5,noun,Viola;genus Viola
vioxx,5,noun,rofecoxib;Vioxx
virgo,5,noun,Virgo;Virgin|Virgo|Virgo;Virgo the Virgin;Virgin
virtu,5,noun,vertu;connoisseurship|vertu
virus,5,noun,computer virus
visit,5,noun,sojourn
visit,5,verb,see|travel to|call in;call|inspect|inflict;bring down;impose|chew the fat;shoot the breeze;chat;confabulate;confab;chitchat;chit-chat;chatter;chaffer;natter;gossip;jaw;claver
visor,5,noun,vizor|bill;peak;eyeshade;vizor
vista,5,noun,view;aspect;prospect;scene;panorama
vitis,5,noun,Vitis;genus Vitis
vitus,5,noun,Vitus;St. Vitus
vixen,5,noun,harpy;hellcat
vizor,5,noun,visor|bill;peak;eyeshade;visor
vogue,5,noun,trend;style
vogul,5,noun,Vogul;Mansi|Mansi;Vogul
voice,5,noun,vocalization;vocalisation;vocalism;phonation;vox|articulation|spokesperson;interpreter;representative|part
voice,5,verb,sound;vocalize;vocalise
volga,5,noun,Volga;Volga River
volta,5,noun,Volta;Count Alessandro Volta;Conte Alessandro Volta;Conte Alessandro Giuseppe Antonio Anastasio Volta|Volta
vomit,5,noun,vomitus;puke;barf|emetic;vomitive;nauseant|vomiting;emesis;regurgitation;disgorgement;puking
vomit,5,verb,vomit up;purge;cast;sick;cat;be sick;disgorge;regorge;retch;puke;barf;spew;spue;chuck;upchuck;honk;regurgitate;throw up
voter,5,noun,elector
vowel,5,noun,vowel sound
wacko,5,noun,nutter;whacko
wader,5,noun,wading bird
wager,5,noun,bet|stake;stakes;bet
wager,5,verb,bet;play|bet
wages,5,noun,reward;payoff|wage;pay;earnings;remuneration;salary
wages,5,verb,engage;wage|wag;waggle
wagon,5,noun,waggon|police van;police wagon;paddy wagon;patrol wagon;black Maria|Big Dipper;Dipper;Plough;Charles's Wain;Wain;Wagon|coaster wagon|beach wagon;station wagon;estate car;beach waggon;station waggon;waggon
wahoo,5,noun,strawberry bush;Euonymus americanus|burning bush;Euonymus atropurpureus|Acanthocybium solandri
waist,5,noun,waistline|shank
waite,5,noun,Waite;Morrison Waite;Morrison R. Waite;Morrison Remick Waite
wajda,5,noun,Wajda;Andrzej Wajda
waker,5,noun,rouser;arouser
wales,5,noun,Wales;Cymru;Cambria|wale;welt;weal;wheal|wale;strake
waltz,5,noun,walk-in|valse
waltz,5,verb,waltz around
warji,5,noun,Warji
watch,5,noun,ticker|vigil|lookout;lookout man;sentinel;sentry;spotter;scout;picket|vigil
watch,5,verb,observe;follow;watch over;keep an eye on|view;see;catch;take in|look on|look out;watch out|determine;check;find out;see;ascertain;learn
water,5,noun,H2O|body of water|water system;water supply|urine;piss;pee;piddle;weewee
water,5,verb,irrigate
watts,5,noun,Watts;Isaac Watts|watt;W|Watt;James Watt
waugh,5,noun,Waugh;Evelyn Waugh;Evelyn Arthur Saint John Waugh
waver,5,noun,hesitation;falter;faltering|flutter;flicker
waver,5,verb,hesitate;waffle|falter|falter|fluctuate;vacillate|flicker;flitter;flutter;quiver|weave|quaver
wayne,5,noun,Wayne;John Wayne;Duke Wayne|Wayne;Anthony Wayne;Mad Anthony Wayne
weave,5,verb,interweave|tissue|waver|wind;thread;meander;wander
weber,5,noun,Wb|Weber;Wilhelm Eduard Weber|Weber;Max Weber|Weber;Max Weber|Weber;Carl Maria von Weber;Baron Karl Maria Friedrich Ernst von Weber|Weber;E. H. Weber;Ernst Heinrich Weber
wedge,5,noun,wedge shape;cuneus|bomber;grinder;hero;hero sandwich;hoagie;hoagy;Cuban sandwich;Italian sandwich;poor boy;sub;submarine;submarine sandwich;torpedo;zep|hacek|wedge heel|chock
wedge,5,verb,lodge;stick;deposit|squeeze;force
weeds,5,noun,widow's weeds|weed|weed;mourning band|pot;grass;green goddess;dope;weed;gage;sess;sens;smoke;skunk;locoweed;Mary Jane
weeds,5,verb,weed
weill,5,noun,Weill;Kurt Weill
wells,5,noun,Wells;H. G. Wells;Herbert George Wells|well|well|well;wellspring;fountainhead|well|well
wells,5,verb,well;swell
welty,5,noun,Welty;Eudora Welty
wench,5,noun,dame;doll;skirt;chick;bird
weser,5,noun,Weser;Weser River
whack,5,noun,knock;belt;rap;whang
whack,5,verb,wham;whop;wallop
whale,5,noun,giant;hulk;heavyweight
whang,5,noun,knock;belt;rap;whack
wharf,5,noun,pier;wharfage;dock
wharf,5,verb,moor;berth
wheal,5,noun,wale;welt;weal
wheat,5,noun,wheat berry|pale yellow;straw
wheel,5,noun,steering wheel|roulette wheel|rack|bicycle;bike;cycle
wheel,5,verb,wheel around|wheel around|roll|bicycle;cycle;bike;pedal
whelp,5,noun,pup
whelp,5,verb,pup
whiff,5,noun,puff;puff of air
whiff,5,verb,sniff|puff
while,5,noun,piece;spell;patch
whine,5,noun,whimper
whine,5,verb,snivel|squeak;screech;creak;screak;skreak|grizzle;yammer;yawp
whirl,5,noun,commotion|swirl;vortex;convolution|crack;fling;go;pass;offer|spin;twirl;twist;twisting
whirl,5,verb,twirl;swirl;twiddle|birl;spin;twirl|eddy;purl;whirlpool;swirl|spin;spin around;reel;gyrate|tumble;whirl around
whirr,5,noun,whir;whirring;birr
whirr,5,verb,whizz;whiz;whir;birr;purr|churr
whisk,5,noun,whisk broom
whisk,5,verb,whisk off|whip
whist,5,noun,long whist;short whist
whizz,5,noun,ace;adept;champion;sensation;maven;mavin;virtuoso;genius;hotshot;star;superstar;whiz;wizard;wiz
whizz,5,verb,whiz;whirr;whir;birr;purr|zoom;zoom along;whizz along
whoop,5,verb,hack
whore,5,noun,prostitute;cocotte;harlot;bawd;tart;cyprian;fancy woman;working girl;sporting lady;lady of pleasure;woman of the street
whorl,5,noun,coil;roll;curl;curlicue;ringlet;gyre;scroll|lock;curl;ringlet|coil;spiral;volute;helix
wicca,5,noun,Wicca|Wicca
widow,5,noun,widow woman
width,5,noun,breadth
wight,5,noun,creature|Wight;Isle of Wight
wilde,5,noun,Wilde;Oscar Wilde;Oscar Fingal O'Flahertie Wills Wilde
wilno,5,noun,Vilnius;Vilna;Vilno;Wilno;capital of Lithuania
wince,5,noun,flinch
wince,5,verb,flinch;squinch;funk;cringe;shrink;recoil;quail
winch,5,noun,windlass
wings,5,noun,wing|wing|wing;offstage;backstage|wing|flank;wing|wing|wing|wing|wing|fender;wing|annex;annexe;extension;wing
wings,5,verb,fly;wing
wiper,5,noun,wiper arm;contact arm|windshield wiper;windscreen wiper;wiper blade
wirer,5,noun,wireman
witch,5,noun,enchantress|Wiccan|hag;beldam;beldame;crone
witch,5,verb,hex;bewitch;glamour;enchant;jinx
withe,5,noun,withy
withy,5,noun,withe
wodan,5,noun,Woden;Wodan
woden,5,noun,Woden;Wodan
wolfe,5,noun,Wolfe;Tom Wolfe;Thomas Wolfe;Thomas Kennerly Wolfe Jr.|Wolfe;Thomas Wolfe;Thomas Clayton Wolfe
wolff,5,noun,Wolff;Kaspar Friedrich Wolff
wolof,5,noun,Wolof
woman,5,noun,adult female|charwoman;char;cleaning woman;cleaning lady|womanhood;fair sex
woods,5,noun,forest;wood|wood|forest;wood|Wood;Natalie Wood|Wood;Sir Henry Wood;Sir Henry Joseph Wood|Wood;Mrs. Henry Wood;Ellen Price Wood|Wood;Grant Wood|woodwind;woodwind instrument;wood|wood
wooer,5,noun,suitor;suer
woolf,5,noun,Woolf;Virginia Woolf;Adeline Virginia Stephen Woolf
words,5,noun,lyric;language|quarrel;wrangle;row;run-in;dustup|actor's line;speech|word|word|news;intelligence;tidings;word|word|discussion;give-and-take;word|parole;word;word of honor|word|Son;Word;Logos|password;watchword;word;parole;countersign|Bible;Christian Bible;Book;Good Book;Holy Scripture;Holy Writ;Scripture;Word of God;Word
words,5,verb,give voice;formulate;word;phrase;articulate
works,5,noun,plant;industrial plant|whole shebang;whole kit and caboodle;kit and caboodle;whole kit and boodle;kit and boodle;whole kit;whole caboodle;whole works;full treatment|deeds|workings|work|work;piece of work|employment;work|study;work|work|workplace;work|oeuvre;work;body of work
